[0.559s] Invoking command in '/home/david/ros2_ws/build/mypalletizer_interfaces': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/david/ros2_ws/install/ultraarm:/home/david/ros2_ws/install/mypalletizer_260_pi:/home/david/ros2_ws/install/mypalletizer_260:/home/david/ros2_ws/install/mypalletizer_communication:/home/david/ros2_ws/install/mycobot_630:/home/david/ros2_ws/install/mycobot_600:/home/david/ros2_ws/install/mycobot_320pi:/home/david/ros2_ws/install/mycobot_320:/home/david/ros2_ws/install/mycobot_280pi:/home/david/ros2_ws/install/mycobot_280jn:/home/david/ros2_ws/install/mycobot_280_x3pi:/home/david/ros2_ws/install/mycobot_280:/home/david/ros2_ws/install/myarm_m750:/home/david/ros2_ws/install/myarm_c650:/home/david/ros2_ws/install/myarm_300:/home/david/ros2_ws/install/mycobot_communication:/home/david/ros2_ws/install/mecharm_pi:/home/david/ros2_ws/install/mecharm:/home/david/ros2_ws/install/mecharm_communication:/home/david/ros2_ws/install/mybuddy:/home/david/ros2_ws/install/mycobot_description:/opt/ros/humble /usr/bin/cmake --build /home/david/ros2_ws/build/mypalletizer_interfaces -- -j12 -l12
[0.648s] [  0%] Built target mypalletizer_interfaces__cpp
[0.685s] [ 12%] Built target mypalletizer_interfaces__rosidl_generator_c
[0.698s] [ 12%] Built target ament_cmake_python_symlink_mypalletizer_interfaces
[0.738s] [ 24%] Built target mypalletizer_interfaces__rosidl_typesupport_introspection_cpp
[0.755s] [ 36%] Built target mypalletizer_interfaces__rosidl_typesupport_cpp
[0.759s] [ 48%] Built target mypalletizer_interfaces__rosidl_typesupport_introspection_c
[0.765s] [ 60%] Built target mypalletizer_interfaces__rosidl_typesupport_c
[0.784s] [ 71%] Built target mypalletizer_interfaces__rosidl_typesupport_fastrtps_cpp
[0.814s] [ 83%] Built target mypalletizer_interfaces__rosidl_typesupport_fastrtps_c
[0.866s] [ 83%] Built target mypalletizer_interfaces
[0.903s] [ 84%] Built target mypalletizer_interfaces__py
[0.949s] [ 95%] Built target mypalletizer_interfaces__rosidl_generator_py
[0.987s] [ 97%] Built target mypalletizer_interfaces__rosidl_typesupport_fastrtps_c__pyext
[1.006s] [ 99%] Built target mypalletizer_interfaces__rosidl_typesupport_introspection_c__pyext
[1.016s] [100%] Built target mypalletizer_interfaces__rosidl_typesupport_c__pyext
[1.747s] running egg_info
[1.748s] writing mypalletizer_interfaces.egg-info/PKG-INFO
[1.748s] writing dependency_links to mypalletizer_interfaces.egg-info/dependency_links.txt
[1.749s] writing top-level names to mypalletizer_interfaces.egg-info/top_level.txt
[1.753s] reading manifest file 'mypalletizer_interfaces.egg-info/SOURCES.txt'
[1.754s] writing manifest file 'mypalletizer_interfaces.egg-info/SOURCES.txt'
[1.803s] [100%] Built target ament_cmake_python_build_mypalletizer_interfaces_egg
[1.824s] Invoked command in '/home/david/ros2_ws/build/mypalletizer_interfaces' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/david/ros2_ws/install/ultraarm:/home/david/ros2_ws/install/mypalletizer_260_pi:/home/david/ros2_ws/install/mypalletizer_260:/home/david/ros2_ws/install/mypalletizer_communication:/home/david/ros2_ws/install/mycobot_630:/home/david/ros2_ws/install/mycobot_600:/home/david/ros2_ws/install/mycobot_320pi:/home/david/ros2_ws/install/mycobot_320:/home/david/ros2_ws/install/mycobot_280pi:/home/david/ros2_ws/install/mycobot_280jn:/home/david/ros2_ws/install/mycobot_280_x3pi:/home/david/ros2_ws/install/mycobot_280:/home/david/ros2_ws/install/myarm_m750:/home/david/ros2_ws/install/myarm_c650:/home/david/ros2_ws/install/myarm_300:/home/david/ros2_ws/install/mycobot_communication:/home/david/ros2_ws/install/mecharm_pi:/home/david/ros2_ws/install/mecharm:/home/david/ros2_ws/install/mecharm_communication:/home/david/ros2_ws/install/mybuddy:/home/david/ros2_ws/install/mycobot_description:/opt/ros/humble /usr/bin/cmake --build /home/david/ros2_ws/build/mypalletizer_interfaces -- -j12 -l12
[2.397s] Invoking command in '/home/david/ros2_ws/build/mypalletizer_interfaces': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/david/ros2_ws/install/ultraarm:/home/david/ros2_ws/install/mypalletizer_260_pi:/home/david/ros2_ws/install/mypalletizer_260:/home/david/ros2_ws/install/mypalletizer_communication:/home/david/ros2_ws/install/mycobot_630:/home/david/ros2_ws/install/mycobot_600:/home/david/ros2_ws/install/mycobot_320pi:/home/david/ros2_ws/install/mycobot_320:/home/david/ros2_ws/install/mycobot_280pi:/home/david/ros2_ws/install/mycobot_280jn:/home/david/ros2_ws/install/mycobot_280_x3pi:/home/david/ros2_ws/install/mycobot_280:/home/david/ros2_ws/install/myarm_m750:/home/david/ros2_ws/install/myarm_c650:/home/david/ros2_ws/install/myarm_300:/home/david/ros2_ws/install/mycobot_communication:/home/david/ros2_ws/install/mecharm_pi:/home/david/ros2_ws/install/mecharm:/home/david/ros2_ws/install/mecharm_communication:/home/david/ros2_ws/install/mybuddy:/home/david/ros2_ws/install/mycobot_description:/opt/ros/humble /usr/bin/cmake --install /home/david/ros2_ws/build/mypalletizer_interfaces
[2.412s] -- Install configuration: ""
[2.413s] -- Execute custom install script
[2.414s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/share/ament_index/resource_index/rosidl_interfaces/mypalletizer_interfaces
[2.414s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/include/mypalletizer_interfaces/mypalletizer_interfaces/msg/detail/mypal_angles__functions.h
[2.414s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/include/mypalletizer_interfaces/mypalletizer_interfaces/msg/detail/mypal_angles__struct.h
[2.416s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/include/mypalletizer_interfaces/mypalletizer_interfaces/msg/detail/mypal_angles__type_support.h
[2.416s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/include/mypalletizer_interfaces/mypalletizer_interfaces/msg/detail/mypal_coords__functions.h
[2.417s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/include/mypalletizer_interfaces/mypalletizer_interfaces/msg/detail/mypal_coords__struct.h
[2.418s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/include/mypalletizer_interfaces/mypalletizer_interfaces/msg/detail/mypal_coords__type_support.h
[2.418s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/include/mypalletizer_interfaces/mypalletizer_interfaces/msg/detail/mypal_gripper_status__functions.h
[2.418s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/include/mypalletizer_interfaces/mypalletizer_interfaces/msg/detail/mypal_gripper_status__struct.h
[2.419s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/include/mypalletizer_interfaces/mypalletizer_interfaces/msg/detail/mypal_gripper_status__type_support.h
[2.419s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/include/mypalletizer_interfaces/mypalletizer_interfaces/msg/detail/mypal_pump_status__functions.h
[2.420s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/include/mypalletizer_interfaces/mypalletizer_interfaces/msg/detail/mypal_pump_status__struct.h
[2.420s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/include/mypalletizer_interfaces/mypalletizer_interfaces/msg/detail/mypal_pump_status__type_support.h
[2.421s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/include/mypalletizer_interfaces/mypalletizer_interfaces/msg/detail/mypal_set_angles__functions.h
[2.421s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/include/mypalletizer_interfaces/mypalletizer_interfaces/msg/detail/mypal_set_angles__struct.h
[2.421s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/include/mypalletizer_interfaces/mypalletizer_interfaces/msg/detail/mypal_set_angles__type_support.h
[2.422s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/include/mypalletizer_interfaces/mypalletizer_interfaces/msg/detail/mypal_set_coords__functions.h
[2.422s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/include/mypalletizer_interfaces/mypalletizer_interfaces/msg/detail/mypal_set_coords__struct.h
[2.422s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/include/mypalletizer_interfaces/mypalletizer_interfaces/msg/detail/mypal_set_coords__type_support.h
[2.423s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/include/mypalletizer_interfaces/mypalletizer_interfaces/msg/mypal_angles.h
[2.423s] -- Up-to-date symlink: /home/david/ros2_ws/install/mypalletizer_interfaces/include/mypalletizer_interfaces/mypalletizer_interfaces/msg/mypal_coords.h
